data_period,store_id,store_name,region,city,store_format,monthly_footfall,total_transactions,revenue_inr_thousand,avg_basket_size_inr,loyalty_transactions,loyalty_sales_contribution_pct,pickup_orders,pickup_fulfillment_rate_pct,online_sales_pct,fresh_wastage_pct,stockout_incidents,on_shelf_availability_pct,avg_days_to_expiry_fresh_produce,avg_checkout_wait_min,customer_complaints,avg_customer_rating,staff_utilisation_pct,top_revenue_category,top_category_revenue_pct
2024-02,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,7868,5818,1758.2,405.24,3379,38.2,397,90.1,38.8,2.53,17,96.9,2.3,4.4,33,3.69,85.2,Cooking Essentials,17.5
2024-03,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,8795,6407,2117.3,727.7,2458,40.9,154,88.9,31.9,7.42,19,95.8,2.6,6.5,22,3.95,93.2,Seasonal & Festive,12.8
2024-04,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9055,5892,2182.6,914.49,2510,40.9,245,92.5,39.7,3.07,19,94.2,4.2,2.3,2,4.14,90.6,Dairy & Eggs,20.6
2024-05,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9018,6176,1900.1,353.95,2120,32.5,481,94,36.7,2.91,15,90.2,4,6.9,8,4.61,94.7,Health & Wellness,20.1
2024-06,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,8666,6039,1939.3,678.77,2520,51.1,123,94.5,9.1,5.93,16,97.5,2,5.4,21,3.64,91.5,Health & Wellness,19.7
2024-07,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9141,5416,2144.2,795.59,2198,42.9,366,94.5,15.7,3.09,16,93.3,2.2,6.7,30,4.26,86.5,Dairy & Eggs,8.9
2024-08,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9377,6623,1832.9,507.81,2091,30.5,116,91.3,38.5,6.38,3,94.6,2.7,1.6,12,3.43,91.3,Seasonal & Festive,9.4
2024-09,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9912,7614,1997.9,752.24,3249,50,267,86.9,14.9,8.42,23,90.8,2.6,9,20,3.89,76,Beverages,21.9
2024-10,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9867,6134,2288.6,859.4,2342,40.7,497,82.7,20.7,4.77,17,90.7,3.6,3.7,28,4.31,78.6,Frozen Foods,11
2024-11,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,10221,7077,2314.3,319.64,3789,33,471,97.7,10.5,5.88,11,96.1,1.9,7.3,25,4.87,64.9,International Foods,19.5
2024-12,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,10764,6097,2379.2,625.24,2943,28.6,559,89.8,23.6,3.61,26,92,2.3,7,8,3.7,82.4,International Foods,11.9
2025-01,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,8604,6064,1974.3,576.41,2701,52.6,404,90.7,37.8,8.48,23,93.9,2,5.7,36,3.93,79.8,Seasonal & Festive,17.1
2025-02,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9076,5219,2141.6,755.49,1915,46.9,271,94.2,12.2,3.57,20,94.1,3.2,3.5,31,4.01,63.2,International Foods,8.5
2025-03,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,8652,5276,2192,884.6,1645,49.3,508,84.2,21.1,3.32,19,89.2,3.6,8.8,11,4.42,94.5,Pet Supplies,14.1
2025-04,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,10043,7146,2073.4,362.53,3072,37.5,424,87.3,27.5,4.41,3,96.6,2.6,5.5,26,3.43,88.1,Cooking Essentials,16.7
2025-05,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9068,6189,2098.9,463.75,3044,36.2,440,96.2,9.5,5.31,17,94.5,3.4,1.6,38,3.72,64,Health & Wellness,16
2025-06,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9369,5863,1991.2,513.11,3441,33.8,350,94.5,36.2,7.23,21,91.3,4,7.1,44,4.46,64.2,Baby & Kids,8.6
2025-07,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,9344,6926,2302.4,821.61,3398,37.1,410,93.4,31,9.39,26,92,1.9,8.3,19,3.64,85,Household Cleaning,20.2
2025-08,STR_113,FreshLane Bhubaneswar Superstore 5,East,Bhubaneswar,Superstore,8970,6572,2301.5,512.44,2132,47.7,419,89.9,31.4,9.21,3,96.1,4.4,4.9,2,4.19,70.7,Dairy & Eggs,21.8
2024-01,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,12080,9193,2767.4,550.56,3942,55.5,206,95.7,25.7,4.5,6,92.9,2.9,3.4,24,3.83,68.2,Baby & Kids,12.7
2024-02,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13322,10351,2978.8,778.63,4471,41.9,119,88.3,32.7,3.77,27,90,2.8,7.6,38,4.34,93.6,Fresh Produce,20.7
2024-03,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,12863,8619,2888.2,559.37,4140,32,109,82.7,36.9,9.4,26,89.3,2.4,2.2,41,4.72,93.6,Household Cleaning,11.7
2024-04,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13468,9521,3155.5,631.72,4537,56.5,101,94.8,19.4,5.01,14,95.8,4.3,6.9,7,4.56,86.8,Ready to Eat,12.5
2024-05,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14623,9847,3463.9,653.38,5572,52.5,199,94.8,35.7,3.9,13,95.9,2.3,2.2,23,4.26,92,Ready to Eat,8.5
2024-06,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14188,10555,3150.3,882.63,6400,51.1,388,84.8,18.3,3.97,13,96.2,2.2,2.9,4,4.72,85.3,Staples & Grains,20.3
2024-07,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,12573,6943,3050.6,478.21,2774,39.4,94,91.1,21,2.46,9,95.7,3.8,7.8,16,4.13,94,Personal Care,20.8
2024-08,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13736,9801,3144,282.12,4878,56.1,294,97.9,37,9.44,20,91.6,2.2,7.5,6,4.58,69,Bakery,18.7
2024-09,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14514,11091,3081.8,631.25,5293,51.7,75,93.6,40.2,5.95,11,91.7,3.5,8.4,8,3.67,75.3,Household Cleaning,10.2
2024-10,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,15722,10138,3700.3,940.94,5053,54.6,215,92.8,33.7,4.65,7,89.8,3.2,4.2,2,3.8,94.1,Seasonal & Festive,15
2024-11,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,17519,12836,3631.6,937.61,7483,39.7,306,91.5,34.9,8.64,12,88.9,4.2,8.5,3,4.29,68.2,Organic & Natural,19.5
2024-12,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,17269,9842,4252,850.37,5043,42.5,544,86.7,15,9.01,23,89.6,3.7,3.8,28,4.25,82.3,Pet Supplies,13.8
2025-01,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14097,9148,2832,553.98,4764,40.2,89,97.2,22.1,4.74,15,92.9,2.4,2.3,18,3.62,67.5,Fresh Produce,10.8
2025-02,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13669,7518,3310.9,720.22,4678,52.7,421,87.8,30.6,3.39,24,97,2.2,3.9,31,4.14,81.6,Fresh Produce,15.8
2025-03,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13522,10150,3317,926.04,5143,45.2,104,85.2,16.6,5.86,12,96,3,2.4,25,4.06,67.4,Health & Wellness,18.5
2025-04,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13953,8406,3427.3,765.39,2745,44.9,83,91.4,33.6,4.64,12,93.4,4.3,5,37,4.89,67.2,Meat & Seafood,17.9
2025-05,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,15252,9371,3732.7,344.71,3244,56,235,96.6,18,3.07,27,91.3,3.4,7.8,32,3.98,92.2,Meat & Seafood,11.4
2025-06,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14735,8195,3492.3,471.77,3506,29.4,410,97.3,33,7.7,24,90.6,2,7.5,44,4.24,84.5,Snacks & Confectionery,18.9
2025-07,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,13939,9121,3065.7,836.53,5376,41.1,142,84.7,33.3,6.53,12,92.5,3.1,5.6,32,3.76,74.5,Pet Supplies,12.1
2025-08,STR_114,FreshLane Patna Hypermarket 5,East,Patna,Hypermarket,14184,9084,3370.2,401.35,3950,36.6,453,83.2,29.9,3.44,27,97.2,4.3,4.5,43,4.64,70.2,Household Cleaning,10
2024-01,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,1980,1276,382.2,541.07,699,35.4,0,0,0,2.24,7,93.4,3,2,40,3.6,78.8,Personal Care,11.3
2024-02,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2277,1486,385.4,294.09,958,47,0,0,0,4.83,13,88.2,3.1,3,28,4.37,81.2,Snacks & Confectionery,11.7
2024-03,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2085,1550,452,689.82,605,47.6,0,0,0,3.01,17,91.2,3.6,7.7,41,3.88,88.4,Bakery,17.5
2024-04,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2230,1558,472,636.46,737,41.6,0,0,0,8.63,28,91.2,1.9,8.1,35,4.64,74.1,Snacks & Confectionery,10.6
2024-05,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2374,1352,406,576.63,688,28.8,0,0,0,6.95,11,95.4,3.1,2.8,17,3.55,72.3,Dairy & Eggs,14.5
2024-06,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2267,1618,383.2,777.74,737,38.3,0,0,0,8.59,11,96.6,4.5,4.3,37,4.76,64.9,Health & Wellness,13.8
2024-07,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2181,1284,416.2,717.57,774,44.6,0,0,0,9.06,27,88,3.5,4.6,15,4.16,86.5,Bakery,11.2
2024-08,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2134,1288,447.6,644.96,604,41.8,0,0,0,7.42,24,88,3.4,6,38,4.52,91.3,Meat & Seafood,14.2
2024-09,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2296,1298,416.3,515.79,754,52.2,0,0,0,5.31,20,90.9,2.1,7.9,22,4.72,70.8,Cooking Essentials,16.7
2024-10,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2486,1697,469.3,294.85,598,28.4,0,0,0,2.91,4,91.5,3.6,3,37,4.73,71.5,Pet Supplies,12.6
2024-11,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2602,1607,497.4,331.89,965,48.7,0,0,0,8.84,17,89.2,3,3.2,28,4.48,94,Snacks & Confectionery,19.4
2024-12,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2607,1457,521.1,300.01,477,36.3,0,0,0,4.44,13,92.4,2.9,7.3,5,3.61,67.2,Personal Care,16.8
2025-01,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2178,1362,385,876.59,583,40.6,0,0,0,4.58,18,94.1,2.8,3.4,20,4.76,72.2,Ready to Eat,17.8
2025-02,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2220,1605,431.4,445.16,895,28.7,0,0,0,2.56,23,98.1,4.2,5.3,35,4.14,88.8,Household Cleaning,9.9
2025-03,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2432,1354,453.7,800.33,687,44.7,0,0,0,8.57,8,95.4,4.2,8.2,27,4.01,66.5,Health & Wellness,16.8
2025-04,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2568,1480,425.7,670.55,457,48.4,0,0,0,7.35,10,94.6,4.1,2.1,40,3.56,90.5,Pet Supplies,15
2025-05,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2359,1671,492.4,906.08,964,36.5,0,0,0,4.32,16,97.5,3.5,3.3,43,4.19,84.6,Seasonal & Festive,11.1
2025-06,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2408,1697,409.9,492.58,597,34.7,0,0,0,8.87,7,95.4,3.1,3.1,2,3.91,81,Pet Supplies,10.2
2025-07,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2318,1331,438.4,613.68,448,56.9,0,0,0,9.64,7,92.7,3.9,6.4,37,3.58,71.8,International Foods,12.4
2025-08,STR_115,FreshLane Guwahati Express 5,East,Guwahati,Express,2410,1763,463.2,926.46,1057,54.7,0,0,0,8.27,8,91.7,2.4,5.8,43,4.43,74.8,Organic & Natural,19.9
2024-01,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,10236,5686,2341.8,870.02,1962,53.4,518,88.7,38.2,4.81,10,95,3.5,2.9,41,3.83,92.2,Seasonal & Festive,10.6
2024-02,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,10140,7663,2486.4,344.54,2567,46.5,305,94.9,28.1,5.09,27,98.8,2,5.8,40,4.88,84.8,Ready to Eat,18.4
2024-03,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,10324,8033,2354.7,305.28,5163,38,286,84.3,19.2,4.95,20,96.2,4.1,7.1,41,4.37,87.3,Dairy & Eggs,18.3
2024-04,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11345,8012,2570.4,477.95,5093,45.4,701,82.2,35,8.67,18,94.9,4.3,5.9,13,3.76,69.1,Baby & Kids,15.8
2024-05,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12253,8908,2454.9,703.07,3032,31.5,345,86.4,14.7,3.63,16,89.4,3.4,6.7,10,4.45,79.6,Staples & Grains,21.3
2024-06,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11717,8809,2812.9,552.16,4994,38.2,166,92.9,12.6,4.36,6,93.5,3.6,8.4,44,4.29,84.2,Personal Care,12.3
2024-07,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11257,7207,2518.5,879.85,3343,41,609,97.3,19.1,5.76,15,95.8,4.2,5.2,27,3.56,74.2,Household Cleaning,15.7
2024-08,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11012,7797,2440.7,305.89,5048,55.6,539,95.5,16.7,6.89,28,88.7,3.7,8.8,5,4.69,79.6,Snacks & Confectionery,19
2024-09,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12568,7692,2582.6,835.28,4668,31,225,93.5,13.9,3.32,15,94.1,4.1,3.5,18,4.66,88.7,Personal Care,16.1
2024-10,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,13187,8051,2730.2,536.99,2837,39.7,378,93.7,28.3,9.13,22,89.6,2,5.5,11,3.4,88,Cooking Essentials,15.1
2024-11,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,13549,8795,3080.5,542.48,2687,30.5,516,84.4,34.5,4.21,23,89.1,2.4,4.2,39,3.45,66.7,Staples & Grains,12.5
2024-12,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,13610,8090,3471.8,870.28,2777,47,777,97.4,8.2,5.29,14,96.1,4,2,16,4.42,71.5,Meat & Seafood,9
2025-01,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,10712,7717,2332.9,795.91,4589,39.3,97,86.2,23.9,7.44,6,92.2,3.2,5.4,13,3.65,82.6,Fresh Produce,14.1
2025-02,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11900,7882,2747.2,358.03,4302,30.6,585,85.6,25.1,9.34,9,94.3,2.9,1.6,20,3.6,81.1,Organic & Natural,14.9
2025-03,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11571,7793,2993.8,512.74,3889,43.8,407,87.4,38.9,5.57,17,93.8,3.6,2,36,4.57,78.9,Ready to Eat,17.2
2025-04,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12598,9280,3027.8,554.55,3624,47.8,168,82.3,11.3,4.56,15,88.3,3.5,3.9,42,4.5,63.5,Dairy & Eggs,11
2025-05,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12015,9355,2778.7,371.7,3737,49.6,248,96,21.2,9.04,8,91.8,1.8,5.4,11,4.19,66,Cooking Essentials,11.3
2025-06,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12238,8223,2478.6,622.67,4449,29.1,471,82,17,5.95,6,98,2.1,2.8,2,4.4,74.4,Cooking Essentials,16.7
2025-07,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,12507,8328,2966.5,527.6,5135,30.8,382,88,18,9.76,27,96.1,2.8,7.7,18,4.13,90.8,Seasonal & Festive,11.7
2025-08,STR_116,FreshLane Kolkata Superstore 6,East,Kolkata,Superstore,11306,6975,2620.7,656.94,2451,57.8,679,92.2,38.3,9.3,7,95.4,3.2,8.1,42,4.25,66.2,Dairy & Eggs,13.1
2024-01,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,16863,12212,3795.6,892.69,4988,49.6,159,88.5,35.4,6.81,25,97.1,2.5,7.1,32,3.7,80,Fresh Produce,14.1
2024-02,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,16811,11824,3604.1,532.86,5858,44.5,319,97.1,39.8,4.87,3,91.9,3.3,2.2,6,3.85,69.6,Household Cleaning,11.1
2024-03,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,17762,13395,3960.9,399.82,8116,53.9,273,82.9,11.6,4.23,21,90.4,4.2,8.9,20,4.63,86.1,Bakery,16.2
2024-04,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18501,10833,4508.3,700.94,3871,45.5,249,96.6,28.8,7.31,15,88.1,3.1,4.7,24,4.46,74.6,Bakery,21.7
2024-05,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18402,14333,4313.8,923.54,5292,52.3,163,89.3,11.4,6.9,14,93.2,3.5,6.6,9,4.33,71.7,Staples & Grains,19.7
2024-06,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,17340,10667,4004.7,970.94,5171,48.5,138,87.7,35.3,3.92,5,93.4,3.5,6.5,37,4.49,90.6,Pet Supplies,13.5
2024-07,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,17581,13584,4155.5,490.19,8188,36.7,407,93.5,22.7,8.75,5,95.6,3.6,3.2,34,4.01,76.3,Pet Supplies,18.3
2024-08,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,17706,11664,3718.8,495.39,6506,50.3,323,83.9,18,4.06,10,96.6,2.3,5,32,4.41,93.8,Bakery,22
2024-09,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,19597,14200,4449.8,802.51,8547,56.6,316,88.7,23.7,7.18,9,96.5,4.2,4.9,39,3.95,94.5,Meat & Seafood,11.2
2024-10,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,19171,12305,4883.4,405.76,4950,33.1,425,88,23.7,3.61,26,96.4,2.6,4.1,21,3.78,76.3,Household Cleaning,14.5
2024-11,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,21239,14658,5393.7,913.28,4596,46.4,148,93.4,21.3,8.55,28,98.4,2.9,5,38,4.29,68.5,Health & Wellness,21
2024-12,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,21621,12981,4759.9,813.91,4546,44.9,521,91.1,30.3,2.99,27,93.2,2.8,8.8,16,3.47,71.8,Ready to Eat,21.2
2025-01,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18003,12226,4152.5,333.2,5379,52.2,95,85.2,24.6,3.31,8,95.6,4,6.8,10,4.06,91,Meat & Seafood,9.9
2025-02,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,16983,9714,4112.1,322.94,4265,56.3,511,89.5,12.8,3.47,7,92.2,2.4,2.1,14,4.41,81.2,Cooking Essentials,12.1
2025-03,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,19241,11009,4535.2,623.7,6841,48.1,201,91.8,21.8,6.99,16,93.2,3.1,7,27,4.32,64.6,Cooking Essentials,8.9
2025-04,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18213,12746,4325.4,472.66,4694,49.1,474,84,30.1,9.5,20,90.1,4.3,6,4,4.29,63.7,International Foods,18.5
2025-05,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18923,12687,4626.9,846.43,4976,32.2,162,95.9,12.2,5.06,19,91.7,4.1,5.1,24,4.89,86.3,Meat & Seafood,19.9
2025-06,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,17059,11201,4043.6,374.81,6176,33.1,141,91.8,15.8,5.79,12,88.6,3.6,5.6,35,4.37,71.1,Ready to Eat,11.9
2025-07,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,18909,13131,4393.3,685.81,4371,53.7,454,91.4,39.2,3.4,17,95.6,4.4,3.8,44,3.42,86.3,Staples & Grains,8.1
2025-08,STR_117,FreshLane Bhubaneswar Hypermarket 6,East,Bhubaneswar,Hypermarket,19517,12427,3916.6,736.94,4612,54.9,451,87.4,17.7,7.77,10,97.2,3.7,6.3,10,3.74,90.1,Baby & Kids,18.5
2024-01,STR_118,FreshLane Patna Express 6,East,Patna,Express,2280,1643,443,859.79,985,43.2,368,95.7,15.9,5.52,17,94.8,4.3,1.6,24,3.72,69.7,Personal Care,12.6
2024-02,STR_118,FreshLane Patna Express 6,East,Patna,Express,2321,1616,470.1,899.93,621,53.9,393,85.5,20.3,8.18,2,96.1,3.4,2.6,42,4.6,72.1,Dairy & Eggs,18.8
2024-03,STR_118,FreshLane Patna Express 6,East,Patna,Express,2567,1489,458.9,428.66,572,32.7,402,91.6,27.9,7.04,28,97,4.3,3.2,43,4.28,64.6,Dairy & Eggs,9.7
2024-04,STR_118,FreshLane Patna Express 6,East,Patna,Express,2623,1699,490.3,810.83,585,54.2,126,85,17.4,9.76,24,92.6,3.2,7.3,43,4.35,89.8,Staples & Grains,14.8
2024-05,STR_118,FreshLane Patna Express 6,East,Patna,Express,2781,1773,526,560.96,1108,48.5,417,94.1,27.1,3.33,10,91.5,3.3,1.6,36,4.06,86.9,Health & Wellness,10.3
2024-06,STR_118,FreshLane Patna Express 6,East,Patna,Express,2309,1363,508.7,712.09,793,47.7,251,88,13.3,8.53,11,93.6,3.3,8.1,41,3.42,64.2,Baby & Kids,10.3
2024-07,STR_118,FreshLane Patna Express 6,East,Patna,Express,2272,1359,486.7,723.72,478,32.4,565,93.1,27.9,4.58,27,92.8,2,9,44,4.53,82.5,Meat & Seafood,16.2
2024-08,STR_118,FreshLane Patna Express 6,East,Patna,Express,2510,1697,458.3,438.47,550,30.2,372,96.7,39.1,2.18,19,89.2,3.4,7.9,16,4.83,90.4,Organic & Natural,17.5
2024-09,STR_118,FreshLane Patna Express 6,East,Patna,Express,2511,1734,463.2,313.26,542,50.2,475,83.3,38.8,6.12,14,97.9,4.2,3,1,3.97,66.4,Health & Wellness,18.8
2024-10,STR_118,FreshLane Patna Express 6,East,Patna,Express,2898,2052,603.8,425.75,1326,48,134,91.4,14.1,2.33,10,91.7,2.5,7.4,20,3.96,86.2,Bakery,8.2
2024-11,STR_118,FreshLane Patna Express 6,East,Patna,Express,2814,1789,530.8,433.55,917,57.6,322,82.9,14.6,9.01,28,95.7,3.9,2.4,16,3.6,65.7,Personal Care,20
2024-12,STR_118,FreshLane Patna Express 6,East,Patna,Express,3008,2031,623.1,641.32,748,47.1,129,97.9,8.9,2.49,8,91.6,4,3.4,11,4.11,62.6,Organic & Natural,9.1
2025-01,STR_118,FreshLane Patna Express 6,East,Patna,Express,2454,1792,434.9,765.98,1070,32,288,97.2,34.3,3,22,93.5,4.3,4.8,21,4.66,78.4,Ready to Eat,9.5
2025-02,STR_118,FreshLane Patna Express 6,East,Patna,Express,2405,1817,445.1,416.72,958,50.2,387,88.2,15.4,9.23,27,93.7,3.1,9,3,3.98,90.2,Cooking Essentials,20.1
2025-03,STR_118,FreshLane Patna Express 6,East,Patna,Express,2545,1649,469.2,962.93,495,43,403,94.4,40.1,9.15,4,98.3,1.9,6.8,32,3.74,68.2,International Foods,19.2
2025-04,STR_118,FreshLane Patna Express 6,East,Patna,Express,2678,1966,564.5,309.7,683,33.3,336,88.3,24.5,9.34,25,95.2,2.6,2.8,27,4.03,76.9,Household Cleaning,16.4
2025-05,STR_118,FreshLane Patna Express 6,East,Patna,Express,2638,1790,554.5,348.92,927,34.2,527,91.8,30,5.93,24,98,3.7,4.4,28,3.76,64.3,Meat & Seafood,10.3
2025-06,STR_118,FreshLane Patna Express 6,East,Patna,Express,2839,1672,495.9,909.08,750,56.8,126,91.5,39.3,9.41,28,97.3,4.1,6.4,11,3.73,86.1,Cooking Essentials,21.7
2025-07,STR_118,FreshLane Patna Express 6,East,Patna,Express,2615,1853,476.1,681.43,690,49.6,378,91.8,18.4,3.3,18,94.9,3.4,4,5,3.84,73.5,Baby & Kids,14.9
2025-08,STR_118,FreshLane Patna Express 6,East,Patna,Express,2861,1906,537.5,876.22,922,34.1,456,88.7,33.2,5.25,15,89.2,2.3,7.6,39,3.79,70.7,Seasonal & Festive,21
2024-01,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2294,1575,436.1,470.66,887,36.2,521,83.7,15.1,9.57,25,89.5,4.2,6.8,21,3.51,78,Organic & Natural,15.3
2024-02,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2763,1591,488.4,592.73,833,34.3,124,98,17.2,3.19,24,95.7,4,2,2,3.56,65,Dairy & Eggs,8.7
2024-03,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2764,1841,526.7,743.96,1079,44.4,601,89.8,34.9,5.24,22,92.8,4.1,2.3,42,4.25,86,Beverages,18.5
2024-04,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2791,2118,522.8,462.55,909,52,106,85.7,19.7,7.27,22,91.5,1.9,2.8,29,3.79,67.8,Frozen Foods,10.9
2024-05,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2898,2238,524.2,563.63,1021,55.8,261,88.4,21.5,6.3,2,94.4,2.5,7.5,26,4.14,62.2,Snacks & Confectionery,16.3
2024-06,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2795,2056,486.7,306.51,1319,30.3,605,87.7,40,7.1,22,97.8,3.9,1.7,20,3.5,79.3,Household Cleaning,9.8
2024-07,STR_119,FreshLane Guwahati Express 6,East,Guwahati,Express,2623,1737,553,486.33,754,46.9,190,86.2,37.2,8.35,20,96.7,3.9,4.9,6,4.49,74.8,Meat & Seafood,9.4
